id,name,content,qty,created_at,updated_at,price_net_buy,price_net_sell,product_index,buy_number,length,gramature,structure,color,product_kind
909,"Jasny brąz 34 cm, 52 g","1111157, Jasny brąz 34 cm, 52 g",1,,,,420.000000,1111157,,,,,,włosy
910,"Piaskowy blond 32 cm, 67 g","1111162, Piaskowy blond 32 cm, 67 g",1,,,,670.000000,1111162,,,,,,włosy
911,"Jasny brąz 37 cm, 56 g","1111163, Jasny brąz 37 cm, 56 g",1,,,,500.000000,1111163,,,,,,włosy
912,"Jasny brąz 40 cm, 140 g","1111164, Jasny brąz 40 cm, 140 g",1,,,,1540.000000,1111164,,,,,,włosy
913,"Średni brąz 36 cm, 42 g","1111165, Średni brąz 36 cm, 42 g",1,,,,380.000000,1111165,,,,,,włosy
914,"Średni brąz 40 cm, 71 g","1111168, Średni brąz 40 cm, 71 g",1,,,,640.000000,1111168,,,,,,włosy
915,"Rudy 36 cm, 85 g","1111169, Rudy 36 cm, 85 g",1,,,,680.000000,1111169,,,,,,włosy
916,"Jasny brąz 42 cm, 35 g","1111171, Jasny brąz 42 cm, 35 g",0,,,,350.000000,1111171,,,,,,włosy
917,"Czekoladowy brąz 35 cm, 45 g","1111176, Czekoladowy brąz 35 cm, 45 g",1,,,,320.000000,1111176,,,,,,włosy
918,"Średni brąz 35 cm, 45 g","1111181, Średni brąz 35 cm, 45 g",1,,,,360.000000,1111181,,,,,,włosy
919,"Średni jasny brąz 34 cm, 96 g","1111182, Średni jasny brąz 34 cm, 96 g",1,,,,670.000000,1111182,,,,,,włosy
920,"Rudy 35 cm, 52 g","1111185, Rudy 35 cm, 52 g",1,,,,470.000000,1111185,,,,,,włosy
921,"Średni brąz 35 cm, 60 g","1111190, Średni brąz 35 cm, 60 g",1,,,,480.000000,1111190,,,,,,włosy
922,"Średni brąz 45 cm, 90 g","1111191, Średni brąz 45 cm, 90 g",1,,,,1080.000000,1111191,,,,,,włosy
923,"Jasny brąz 40 cm, 85 g","1111196, Jasny brąz 40 cm, 85 g",0,,,,760.000000,1111196,,,,,,włosy
924,"Średni jasny brąz 34 cm, 36 g","1111197, Średni jasny brąz 34 cm, 36 g",1,,,,220.000000,1111197,,,,,,włosy
925,"Jasny brąz 39 cm, 50 g","1111198, Jasny brąz 39 cm, 50 g",1,,,,450.000000,1111198,,,,,,włosy
926,"Jasny brąz 36 cm, 67 g","111127, Jasny brąz 36 cm, 67 g",1,,,,340.000000,111127,,,,,,włosy
927,"Średni brąz 42 cm, 25 g","111133, Średni brąz 42 cm, 25 g",1,,,,230.000000,111133,,,,,,włosy
928,"Jasny brąz 34 cm, 40 g","111134, Jasny brąz 34 cm, 40 g",1,,,,280.000000,111134,,,,,,włosy
929,"Średni brąz 38 cm, 61 g","111136, Średni brąz 38 cm, 61 g",1,,,,300.000000,111136,,,,,,włosy
930,"Jasny brąz 33 cm, 31 g","111144, Jasny brąz 33 cm, 31 g",1,,,,220.000000,111144,,,,,,włosy
931,"Złocisty jasny brąz 37 cm, 69 g","111151, Złocisty jasny brąz 37 cm, 69 g",1,,,,410.000000,111151,,,,,,włosy
932,"Średni brąz 33 cm, 155 g","111157, Średni brąz 33 cm, 155 g",1,,,,930.000000,111157,,,,,,włosy
933,"Średni brąz 33 cm, 63 g","111160, Średni brąz 33 cm, 63 g",1,,,,380.000000,111160,,,,,,włosy
934,"Średni brąz 33 cm, 34 g","111161, Średni brąz 33 cm, 34 g",1,,,,240.000000,111161,,,,,,włosy
935,"Jasny brąz 35 cm, 49 g","111163, Jasny brąz 35 cm, 49 g",1,,,,340.000000,111163,,,,,,włosy
936,"Średni brąz 45 cm, 67 g","111166, Średni brąz 45 cm, 67 g",0,,,,600.000000,111166,,,,,,włosy
937,"Średni jasny brąz 35 cm, 54 g","111170, Średni jasny brąz 35 cm, 54 g",1,,,,330.000000,111170,,,,,,włosy
938,"Średni brąz 33 cm, 59 g","111174, Średni brąz 33 cm, 59 g",1,,,,350.000000,111174,,,,,,włosy
939,"Złocisty jasny brąz 38 cm, 29 g","111177, Złocisty jasny brąz 38 cm, 29 g",1,,,,180.000000,111177,,,,,,włosy
940,"Średni brąz 32 cm, 27 g","111181, Średni brąz 32 cm, 27 g",1,,,,190.000000,111181,,,,,,włosy
941,"Średni brąz 40 cm, 66 g","111182, Średni brąz 40 cm, 66 g",1,,,,470.000000,111182,,,,,,włosy
942,"Ciemny piaskowy blond 34 cm, 24 g","111183, Ciemny piaskowy blond 34 cm, 24 g",1,,,,140.000000,111183,,,,,,włosy
943,"Średni brąz 38 cm, 42 g","111184, Średni brąz 38 cm, 42 g",1,,,,330.000000,111184,,,,,,włosy
944,"Średni brąz siwy 34 cm, 74 g","111186, Średni brąz siwy 34 cm, 74 g",1,,,,520.000000,111186,,,,,,włosy
945,"Średni jasny brąz 33 cm, 55 g","11119, Średni jasny brąz 33 cm, 55 g",1,,,,360.000000,11119,,,,,,włosy
946,"Średni brąz 41 cm, 25 g","111190, Średni brąz 41 cm, 25 g",0,,,,250.000000,111190,,,,,,włosy
947,"Średni brąz 37 cm, 40 g","111195, Średni brąz 37 cm, 40 g",1,,,,400.000000,111195,,,,,,włosy
948,"Jasny brąz rudy 40 cm, 100 g","111197, Jasny brąz rudy 40 cm, 100 g",1,,,,1100.000000,111197,,,,,,włosy
949,"Ciemny średni brąz 45 cm, 214 g","111199, Ciemny średni brąz 45 cm, 214 g",1,,,,2570.000000,111199,,,,,,włosy
950,"Średni brąz miedź 40 cm, 37 g","11120, Średni brąz miedź 40 cm, 37 g",0,,,,340.000000,11120,,,,,,włosy
951,"Miedziany 34 cm, 37 g","11122, Miedziany 34 cm, 37 g",1,,,,150.000000,11122,,,,,,włosy
952,"Średni brąz 32 cm, 46 g","11125, Średni brąz 32 cm, 46 g",1,,,,320.000000,11125,,,,,,włosy
953,"Ciemny brąz kasztan 35 cm, 53 g","11126, Ciemny brąz kasztan 35 cm, 53 g",1,,,,260.000000,11126,,,,,,włosy
954,"Średni jasny brąz 32 cm, 47 g","11127, Średni jasny brąz 32 cm, 47 g",1,,,,280.000000,11127,,,,,,włosy
955,"Średni brąz 35 cm, 115 g","11130, Średni brąz 35 cm, 115 g",1,,,,810.000000,11130,,,,,,włosy
956,"Średni brąz 38 cm, 55 g","11132, Średni brąz 38 cm, 55 g",1,,,,500.000000,11132,,,,,,włosy
957,"Jasny brąz 32 cm, 50 g","1117, Jasny brąz 32 cm, 50 g",1,,,,190.000000,1117,,,,,,włosy
958,"Jasny brąz 41 cm, 72 g","11171, Jasny brąz 41 cm, 72 g",0,,,,580.000000,11171,,,,,,włosy
959,"Burgund 36 cm, 70 g","11174, Burgund 36 cm, 70 g",1,,,,350.000000,11174,,,,,,włosy
960,"Ciemny średni brąz 32 cm, 150 g","11190, Ciemny średni brąz 32 cm, 150 g",1,,,,750.000000,11190,,,,,,włosy
961,"Włosy dziewicze średni brąz dł. 32 cm, 62 gram","11196, Włosy dziewicze średni brąz dł. 32 cm, 62 gram",1,,,,330.000000,11196,,,,,,włosy
962,"Średni brąz 40 cm, 111 g","1122, Średni brąz 40 cm, 111 g",0,,,,850.000000,1122,,,,,,włosy
963,"Jasny brąz miedź 36, 31 g","113, Jasny brąz miedź 36, 31 g",1,,,,100.000000,113,,,,,,włosy
964,"Średni brąz 40 cm, 70 g","1139, Średni brąz 40 cm, 70 g",1,,,,560.000000,1139,,,,,,włosy
965,"Jasny brąz 35 cm, 54 g","1140, Jasny brąz 35 cm, 54 g",1,,,,260.000000,1140,,,,,,włosy
966,"Średni brąz 44 cm, 51 g","1144, Średni brąz 44 cm, 51 g",0,,,,520.000000,1144,,,,,,włosy
967,"Włosy dziewicze jasny brąz dł. 35 cm, 40 gram","1145, Włosy dziewicze jasny brąz dł. 35 cm, 40 gram",1,,,,260.000000,1145,,,,,,włosy
968,Kasztan miedź 35 cm 21 g,"115, Kasztan miedź 35 cm 21 g",1,,,,180.000000,115,,,,,,włosy
969,"Średni brąz 42 cm, 64 g","1154, Średni brąz 42 cm, 64 g",1,,,,510.000000,1154,,,,,,włosy
970,"Średni brąz 40 cm, 16 g","1157, Średni brąz 40 cm, 16 g",1,,,,150.000000,1157,,,,,,włosy
971,Jasny brąz 34 cm 82 g,"116, Jasny brąz 34 cm 82 g",1,,,,390.000000,116,,,,,,włosy
972,"Średni brąz 35 cm, 19 g","1162, Średni brąz 35 cm, 19 g",1,,,,60.000000,1162,,,,,,włosy
973,"Średni brąz 41 cm, 120 g","1173, Średni brąz 41 cm, 120 g",1,,,,1100.000000,1173,,,,,,włosy
974,"Czarny 40 cm, 52 g","1180, Czarny 40 cm, 52 g",1,,,,350.000000,1180,,,,,,włosy
975,"Średni brąz 45 cm, 60 g","1181, Średni brąz 45 cm, 60 g",1,,,,480.000000,1181,,,,,,włosy
976,"Jasny brąz 34 cm, 78 g","1184, Jasny brąz 34 cm, 78 g",1,,,,510.000000,1184,,,,,,włosy
977,"Średni brąz 39 cm, 23 g","1188, Średni brąz 39 cm, 23 g",1,,,,200.000000,1188,,,,,,włosy
978,"Średni brąz 45 cm, 76 g","1191, Średni brąz 45 cm, 76 g",1,,,,690.000000,1191,,,,,,włosy
979,"Średni brąz 36 cm, 65 g","1196, Średni brąz 36 cm, 65 g",1,,,,440.000000,1196,,,,,,włosy
980,Jasny brąz kasztan 37 cm 88 g,"121, Jasny brąz kasztan 37 cm 88 g",1,,,,600.000000,121,,,,,,włosy
981,Jasny brąz 35 cm 48 g,"122, Jasny brąz 35 cm 48 g",1,,,,565.000000,122,,,,,,włosy
982,Średni brąz 31 cm 10 g,"131, Średni brąz 31 cm 10 g",1,,,,30.000000,131,,,,,,włosy
983,Średni jasny brąz 39 cm 45 g,"132, Średni jasny brąz 39 cm 45 g",1,,,,720.000000,132,,,,,,włosy
984,"Średni brąz 39 cm, 51 g","133, Średni brąz 39 cm, 51 g",1,,,,410.000000,133,,,,,,włosy
985,"Jasny brąz, toffi 40 cm, 92 g","136, Jasny brąz, toffi 40 cm, 92 g",1,,,,920.000000,136,,,,,,włosy
986,"Średni brąz 40 cm, 74 g","141, Średni brąz 40 cm, 74 g",1,,,,590.000000,141,,,,,,włosy
987,"Jasny brąz 43 cm, 70 g","149, Jasny brąz 43 cm, 70 g",0,,,,490.000000,149,,,,,,włosy
988,"Średni brąz 33 cm, 50 g","181, Średni brąz 33 cm, 50 g",1,,,,240.000000,181,,,,,,włosy
989,"Jasny brąz 33 cm, 50 g","182, Jasny brąz 33 cm, 50 g",1,,,,240.000000,182,,,,,,włosy
990,"Średni brąz 46 cm, 34 g","2222228, Średni brąz 46 cm, 34 g",1,,,,310.000000,2222228,,,,,,włosy
991,"Średni jasny brąz 46 cm, 77 g","2222255, Średni jasny brąz 46 cm, 77 g",1,,,,850.000000,2222255,,,,,,włosy
992,"Średni brąz 50 cm, 85 g","22233, Średni brąz 50 cm, 85 g",0,,,,680.000000,22233,,,,,,włosy
993,"Średni jasny brąz 48 cm, 64 g","22235, Średni jasny brąz 48 cm, 64 g",1,,,,520.000000,22235,,,,,,włosy
994,"Ciemny brąz 41 cm, 44 g","4452, Ciemny brąz 41 cm, 44 g",0,,,,440.000000,4452,,,,,,włosy
995,"Złocisty jasny brąz 39 cm, 63 g","A1, Złocisty jasny brąz 39 cm, 63 g",0,,,,570.000000,A1,,,,,,włosy
996,"Średni brąz 36 cm, 34 g","A10, Średni brąz 36 cm, 34 g",1,,,,270.000000,A10,,,,,,włosy
997,"Jasny brąz 40 cm, 30 g","A11, Jasny brąz 40 cm, 30 g",0,,,,270.000000,A11,,,,,,włosy
998,"Średni brąz 40 cm, 41 g","A12, Średni brąz 40 cm, 41 g",1,,,,410.000000,A12,,,,,,włosy
999,"Średni brąz 34 cm, 34 g","A13, Średni brąz 34 cm, 34 g",1,,,,240.000000,A13,,,,,,włosy
1000,"Średni brąz 34 cm, 49 g","A14, Średni brąz 34 cm, 49 g",1,,,,390.000000,A14,,,,,,włosy
1001,"Średni brąz 36 cm, 31 g","A15, Średni brąz 36 cm, 31 g",1,,,,220.000000,A15,,,,,,włosy
1002,"Średni jasny brąz 35 cm, 35 g","A16, Średni jasny brąz 35 cm, 35 g",1,,,,280.000000,A16,,,,,,włosy
1003,"Toffi 35 cm, 28 g","A17, Toffi 35 cm, 28 g",1,,,,220.000000,A17,,,,,,włosy
1004,"Jasny brąz 31 cm, 57 g","A19, Jasny brąz 31 cm, 57 g",1,,,,460.000000,A19,,,,,,włosy
1005,"Średni jasny brąz 38 cm, 28 g","A21, Średni jasny brąz 38 cm, 28 g",1,,,,230.000000,A21,,,,,,włosy
1006,"Złocisty jasny brąz 34 cm, 47 g","A22, Złocisty jasny brąz 34 cm, 47 g",1,,,,380.000000,A22,,,,,,włosy
1007,"Jasny brąz 34 cm, 32 g","A23, Jasny brąz 34 cm, 32 g",1,,,,260.000000,A23,,,,,,włosy
1008,"Złoty blond 42 cm, 43 g","A26, Złoty blond 42 cm, 43 g",0,,,,390.000000,A26,,,,,,włosy
1009,"Ciemny brąz 45 cm, 61 g","A27, Ciemny brąz 45 cm, 61 g",0,,,,670.000000,A27,,,,,,włosy
1010,"Średni brąz 38 cm, 52 g","A28, Średni brąz 38 cm, 52 g",1,,,,410.000000,A28,,,,,,włosy
1011,"Czarny ciemna wiśnia 43 cm, 35 g","A29, Czarny ciemna wiśnia 43 cm, 35 g",1,,,,280.000000,A29,,,,,,włosy
1012,"Złocisty jasny brąz 41 cm, 111 g","A3, Złocisty jasny brąz 41 cm, 111 g",1,,,,1110.000000,A3,,,,,,włosy
1013,"Średni jasny brąz 36 cm, 32 g","A30, Średni jasny brąz 36 cm, 32 g",1,,,,260.000000,A30,,,,,,włosy
1014,"Średni brąz 44 cm, 100 g","A31, Średni brąz 44 cm, 100 g",1,,,,1100.000000,A31,,,,,,włosy
1015,"Średni brąz 37 cm, 68 g","A32, Średni brąz 37 cm, 68 g",1,,,,550.000000,A32,,,,,,włosy
1016,"Średni brąz 45 cm, 139 g","A33, Średni brąz 45 cm, 139 g",1,,,,1390.000000,A33,,,,,,włosy
1017,"Średni brąz 35 cm, 35 g","A34, Średni brąz 35 cm, 35 g",1,,,,280.000000,A34,,,,,,włosy
1018,"Złocisty jasny brąz 32 cm, 60 g","A35, Złocisty jasny brąz 32 cm, 60 g",1,,,,420.000000,A35,,,,,,włosy
1019,"Złocisty jasny brąz 42 cm, 117 g","A36, Złocisty jasny brąz 42 cm, 117 g",1,,,,1290.000000,A36,,,,,,włosy
1020,"Jasny brąz 36 cm, 81 g","A37, Jasny brąz 36 cm, 81 g",0,,,,570.000000,A37,,,,,,włosy
1021,Jasny brąz 35 cm 36 g,"A39, Jasny brąz 35 cm 36 g",1,,,,290.000000,A39,,,,,,włosy
1022,"Włosy dziewicze średni brąz dł. 45 cm, 42 gram","A41, Włosy dziewicze średni brąz dł. 45 cm, 42 gram",1,,,,420.000000,A41,,,,,,włosy
1023,"Średni jasny brąz 35 cm, 89 g","A42, Średni jasny brąz 35 cm, 89 g",1,,,,800.000000,A42,,,,,,włosy
1024,"Złocisty jasny brąz 39 cm, 193 g","A43, Złocisty jasny brąz 39 cm, 193 g",1,,,,1740.000000,A43,,,,,,włosy
1025,"Jasny brąz 44 cm, 81 g","A44, Jasny brąz 44 cm, 81 g",0,,,,810.000000,A44,,,,,,włosy
1026,"Średni brąz 38 cm, 66 g","A45, Średni brąz 38 cm, 66 g",1,,,,530.000000,A45,,,,,,włosy
1027,"Jasny brąz 44 cm, 130 g","A46, Jasny brąz 44 cm, 130 g",1,,,,1300.000000,A46,,,,,,włosy
1028,"Średni brąz 39 cm, 66 g","A47, Średni brąz 39 cm, 66 g",1,,,,530.000000,A47,,,,,,włosy
1029,"Średni brąz 43 cm, 45 g","A48, Średni brąz 43 cm, 45 g",1,,,,450.000000,A48,,,,,,włosy
1030,"Rudy 34 cm, 45 g","A49, Rudy 34 cm, 45 g",1,,,,270.000000,A49,,,,,,włosy
1031,"Jasny brąz 38 cm, 60 g","A5, Jasny brąz 38 cm, 60 g",1,,,,540.000000,A5,,,,,,włosy
1032,"Średni jasny brąz 43 cm, 105 g","A50, Średni jasny brąz 43 cm, 105 g",1,,,,1050.000000,A50,,,,,,włosy
1033,"Złocisty jasny brąz 44 cm, 65 g","A51, Złocisty jasny brąz 44 cm, 65 g",1,,,,520.000000,A51,,,,,,włosy
1034,"Średni brąz 42 cm, 80 g","A52, Średni brąz 42 cm, 80 g",1,,,,720.000000,A52,,,,,,włosy
1035,"Złocisty jasny brąz 43 cm, 66 g","A53, Złocisty jasny brąz 43 cm, 66 g",1,,,,590.000000,A53,,,,,,włosy
1036,"Średni jasny brąz 36 cm, 53 g","A54, Średni jasny brąz 36 cm, 53 g",1,,,,430.000000,A54,,,,,,włosy
1037,"Jasny brąz 43 cm, 46 g","A56, Jasny brąz 43 cm, 46 g",0,,,,460.000000,A56,,,,,,włosy
1038,"Złocisty jasny brąz 40 cm, 57 g","A57, Złocisty jasny brąz 40 cm, 57 g",0,,,,570.000000,A57,,,,,,włosy
1039,"Jasny brąz 44 cm, 30 g","A58, Jasny brąz 44 cm, 30 g",1,,,,330.000000,A58,,,,,,włosy
1040,"Jasny brąz 34 cm, 48 g","A59, Jasny brąz 34 cm, 48 g",1,,,,390.000000,A59,,,,,,włosy
1041,"Średni brąz 44 cm, 62 g","A60, Średni brąz 44 cm, 62 g",1,,,,560.000000,A60,,,,,,włosy
1042,"Jasny brąz 40 cm, 18 g","A61, Jasny brąz 40 cm, 18 g",1,,,,180.000000,A61,,,,,,włosy
1043,"Jasny brąz 36 cm, 24 g","A62, Jasny brąz 36 cm, 24 g",1,,,,50.000000,A62,,,,,,włosy
1044,"Średni brąz 37 cm, 79 g","A63, Średni brąz 37 cm, 79 g",1,,,,550.000000,A63,,,,,,włosy
1045,"Średni jasny brąz 33 cm, 62 g","A64, Średni jasny brąz 33 cm, 62 g",1,,,,440.000000,A64,,,,,,włosy
1046,"Średni jasny brąz 45 cm, 47 g","A65, Średni jasny brąz 45 cm, 47 g",1,,,,430.000000,A65,,,,,,włosy
1047,"Jasny brąz 36 cm, 86 g","A67, Jasny brąz 36 cm, 86 g",0,,,,690.000000,A67,,,,,,włosy
1048,"Złocisty jasny brąz 40 cm, 80 g","A68, Złocisty jasny brąz 40 cm, 80 g",1,,,,800.000000,A68,,,,,,włosy
1049,"Jasny brąz 44 cm, 50 g","A69, Jasny brąz 44 cm, 50 g",1,,,,550.000000,A69,,,,,,włosy
1050,"Średni brąz 42 cm, 109 g","A7, Średni brąz 42 cm, 109 g",1,,,,1090.000000,A7,,,,,,włosy
1051,"Średni brąz 44 cm, 20 g","A70, Średni brąz 44 cm, 20 g",1,,,,220.000000,A70,,,,,,włosy
1052,"Złocisty jasny brąz 36 cm, 100 g","A72, Złocisty jasny brąz 36 cm, 100 g",1,,,,700.000000,A72,,,,,,włosy
1053,"Włosy dziewicze miedziany dł. 42 cm, 20 gram","A73, Włosy dziewicze miedziany dł. 42 cm, 20 gram",1,,,,160.000000,A73,,,,,,włosy
1054,"Jasny brąz 40 cm, 89 g","A74, Jasny brąz 40 cm, 89 g",0,,,,890.000000,A74,,,,,,włosy
1055,"Jasny brąz 39 cm, 25 g","A75, Jasny brąz 39 cm, 25 g",1,,,,170.000000,A75,,,,,,włosy
1056,"Średni jasny brąz 43 cm, 90 g","A76, Średni jasny brąz 43 cm, 90 g",1,,,,990.000000,A76,,,,,,włosy
1057,"Piaskowy blond 38 cm, 36 g","A77, Piaskowy blond 38 cm, 36 g",0,,,,290.000000,A77,,,,,,włosy
1058,"Średni brąz 38 cm, 84 g","A78, Średni brąz 38 cm, 84 g",1,,,,760.000000,A78,,,,,,włosy
1059,"Jasny brąz 40 cm, 48 g","A80, Jasny brąz 40 cm, 48 g",1,,,,530.000000,A80,,,,,,włosy
1060,"Jasny brąz 34 cm, 116 g","A81, Jasny brąz 34 cm, 116 g",1,,,,930.000000,A81,,,,,,włosy
1061,"Średni brąz 45 cm, 101 g","A84, Średni brąz 45 cm, 101 g",1,,,,1110.000000,A84,,,,,,włosy
1062,"Średni brąz 42 cm, 107 g","A85, Średni brąz 42 cm, 107 g",1,,,,1070.000000,A85,,,,,,włosy
1063,"Jasny brąz 45 cm, 89 g","A86, Jasny brąz 45 cm, 89 g",0,,,,800.000000,A86,,,,,,włosy
1064,"Jasny brąz 44 cm, 135 g","A88, Jasny brąz 44 cm, 135 g",0,,,,1620.000000,A88,,,,,,włosy
1065,"Średni jasny brąz 41 cm, 96 g","A89, Średni jasny brąz 41 cm, 96 g",0,,,,960.000000,A89,,,,,,włosy
1066,"Złocisty jasny brąz 32 cm, 24 g","A9, Złocisty jasny brąz 32 cm, 24 g",1,,,,190.000000,A9,,,,,,włosy
1067,"Jasny brąz 35 cm, 91 g","A90, Jasny brąz 35 cm, 91 g",0,,,,730.000000,A90,,,,,,włosy
1068,"Złocisty jasny brąz 42 cm, 60 g","A93, Złocisty jasny brąz 42 cm, 60 g",0,,,,600.000000,A93,,,,,,włosy
1069,"Ciemny złocisty blond 40 cm, 84 g","A94, Ciemny złocisty blond 40 cm, 84 g",1,,,,930.000000,A94,,,,,,włosy
1070,"Średni jasny brąz 42 cm, 95 g","A97, Średni jasny brąz 42 cm, 95 g",1,,,,950.000000,A97,,,,,,włosy
1071,Jasny brąz 42 cm 59 g,"A98, Jasny brąz 42 cm 59 g",0,,,,590.000000,A98,,,,,,włosy
1072,"Włosy dziewicze złocisty jasny brąz dł. 37 cm, 86 gram","AA10, Włosy dziewicze złocisty jasny brąz dł. 37 cm, 86 gram",0,,,,670.000000,AA10,,,,,,włosy
